"city_ID","common_name","scientific_name","city","state","location_type","ward","diameter_breast_height_CM","condition","native","diameter_breast_height_binned_CM","greater_metro","tree_ID","planted_date","most_recent_observation","retired_date","most_recent_observation_type","longitude_coordinate","latitude_coordinate","zipcode","address","neighborhood","location_name","district","overhead_utility","height_M","height_binned_M","percent_population"
495,"Common crapemyrtle","Lagerstroemia indica","Richmond","Virginia","no_info","Council district 1",5.08,"fair","introduced","0 to 15.24 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
496,"Common crapemyrtle","Lagerstroemia indica","Richmond","Virginia","no_info","Council district 1",5.08,"fair","introduced","0 to 15.24 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
497,"Green ash","Fraxinus pennsylvanica","Richmond","Virginia","no_info","Council district 1",60.96,"fair","naturally_occurring","45.72 to 60.96 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
498,"Green ash","Fraxinus pennsylvanica","Richmond","Virginia","no_info","Council district 1",60.96,"good","naturally_occurring","45.72 to 60.96 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
499,"Green ash","Fraxinus pennsylvanica","Richmond","Virginia","no_info","Council district 1",40.64,"good","naturally_occurring","30.48 to 45.72 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
500,"Green ash","Fraxinus pennsylvanica","Richmond","Virginia","no_info","Council district 1",66.04,"fair","naturally_occurring","60.96 to 76.2 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
501,"Green ash","Fraxinus pennsylvanica","Richmond","Virginia","no_info","Council district 1",50.8,"poor","naturally_occurring","45.72 to 60.96 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
502,"Green ash","Fraxinus pennsylvanica","Richmond","Virginia","no_info","Council district 1",45.72,"fair","naturally_occurring","30.48 to 45.72 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
503,"Green ash","Fraxinus pennsylvanica","Richmond","Virginia","no_info","Council district 1",76.2,"fair","naturally_occurring","60.96 to 76.2 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
504,"Green ash","Fraxinus pennsylvanica","Richmond","Virginia","no_info","Council district 1",55.88,"fair","naturally_occurring","45.72 to 60.96 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
505,"Green ash","Fraxinus pennsylvanica","Richmond","Virginia","no_info","Council district 1",60.96,"fair","naturally_occurring","45.72 to 60.96 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
506,"Green ash","Fraxinus pennsylvanica","Richmond","Virginia","no_info","Council district 1",35.56,"fair","naturally_occurring","30.48 to 45.72 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
507,"Green ash","Fraxinus pennsylvanica","Richmond","Virginia","no_info","Council district 1",45.72,"fair","naturally_occurring","30.48 to 45.72 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
508,NA,NA,"Richmond","Virginia","green_space","Council district 1",NA,NA,"no_info",NA,"Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
509,"Red maple","Acer rubrum","Richmond","Virginia","green_space","Council district 1",76.2,"good","naturally_occurring","60.96 to 76.2 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
510,"Flowering dogwood","Cornus florida","Richmond","Virginia","green_space","Council district 1",12.7,"fair","naturally_occurring","0 to 15.24 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
511,NA,NA,"Richmond","Virginia","green_space","Council district 1",NA,NA,"no_info",NA,"Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
512,NA,NA,"Richmond","Virginia","green_space","Council district 1",NA,NA,"no_info",NA,"Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
513,NA,NA,"Richmond","Virginia","green_space","Council district 1",NA,NA,"no_info",NA,"Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
514,NA,NA,"Richmond","Virginia","green_space","Council district 1",NA,NA,"no_info",NA,"Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
515,NA,NA,"Richmond","Virginia","green_space","Council district 1",NA,NA,"no_info",NA,"Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
516,"Willow oak","Quercus phellos","Richmond","Virginia","no_info","Council district 5",25.4,"fair","naturally_occurring","15.24 to 30.48 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
517,"Willow oak","Quercus phellos","Richmond","Virginia","no_info","Council district 5",40.64,"fair","naturally_occurring","30.48 to 45.72 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
518,"Willow oak","Quercus phellos","Richmond","Virginia","no_info","Council district 5",50.8,"good","naturally_occurring","45.72 to 60.96 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
519,NA,NA,"Richmond","Virginia","no_info","Council district 5",NA,NA,"no_info",NA,"Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
520,"Sugar maple","Acer saccharum","Richmond","Virginia","no_info","Council district 5",25.4,"fair","naturally_occurring","15.24 to 30.48 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
521,"Sugar maple","Acer saccharum","Richmond","Virginia","no_info","Council district 5",17.78,"fair","naturally_occurring","15.24 to 30.48 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
522,"Sugar maple","Acer saccharum","Richmond","Virginia","no_info","Council district 5",17.78,"poor","naturally_occurring","15.24 to 30.48 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
523,"Sugar maple","Acer saccharum","Richmond","Virginia","no_info","Council district 5",20.32,"fair","naturally_occurring","15.24 to 30.48 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
524,NA,NA,"Richmond","Virginia","no_info","Council district 5",NA,NA,"no_info",NA,"Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
525,NA,NA,"Richmond","Virginia","no_info","Council district 5",NA,NA,"no_info",NA,"Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
526,NA,NA,"Richmond","Virginia","no_info","Council district 5",NA,NA,"no_info",NA,"Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
527,NA,NA,"Richmond","Virginia","no_info","Council district 5",NA,NA,"no_info",NA,"Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
528,NA,NA,"Richmond","Virginia","no_info","Council district 5",NA,NA,"no_info",NA,"Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
529,NA,NA,"Richmond","Virginia","no_info","Council district 5",NA,NA,"no_info",NA,"Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
530,"Red maple","Acer rubrum","Richmond","Virginia","no_info","Council district 5",7.62,"dead/dying","naturally_occurring","0 to 15.24 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
531,"Sugar maple","Acer saccharum","Richmond","Virginia","no_info","Council district 5",20.32,"fair","naturally_occurring","15.24 to 30.48 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
532,"Sugar maple","Acer saccharum","Richmond","Virginia","no_info","Council district 5",22.86,"fair","naturally_occurring","15.24 to 30.48 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
533,"Red maple","Acer rubrum","Richmond","Virginia","no_info","Council district 5",12.7,"good","naturally_occurring","0 to 15.24 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
534,"Red maple","Acer rubrum","Richmond","Virginia","no_info","Council district 5",10.16,"good","naturally_occurring","0 to 15.24 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
535,"Sugar maple","Acer saccharum","Richmond","Virginia","no_info","Council district 5",35.56,"fair","naturally_occurring","30.48 to 45.72 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
536,"Sugar maple","Acer saccharum","Richmond","Virginia","no_info","Council district 2",22.86,"good","naturally_occurring","15.24 to 30.48 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
537,"Sugar maple","Acer saccharum","Richmond","Virginia","no_info","Council district 2",22.86,"fair","naturally_occurring","15.24 to 30.48 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
538,"Japanese maple","Acer palmatum","Richmond","Virginia","no_info","Council district 2",5.08,"good","introduced","0 to 15.24 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
539,"Sugar maple","Acer saccharum","Richmond","Virginia","no_info","Council district 2",22.86,"fair","naturally_occurring","15.24 to 30.48 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
540,NA,NA,"Richmond","Virginia","no_info","Council district 2",NA,NA,"no_info",NA,"Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
541,"Sugar maple","Acer saccharum","Richmond","Virginia","no_info","Council district 2",30.48,"fair","naturally_occurring","15.24 to 30.48 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
542,"Sugar maple","Acer saccharum","Richmond","Virginia","no_info","Council district 2",20.32,"fair","naturally_occurring","15.24 to 30.48 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
543,"Sugar maple","Acer saccharum","Richmond","Virginia","no_info","Council district 2",17.78,"good","naturally_occurring","15.24 to 30.48 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
544,"Sugar maple","Acer saccharum","Richmond","Virginia","no_info","Council district 2",17.78,"good","naturally_occurring","15.24 to 30.48 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
545,"Red maple","Acer rubrum","Richmond","Virginia","no_info","Council district 2",12.7,"poor","naturally_occurring","0 to 15.24 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
546,"Red maple","Acer rubrum","Richmond","Virginia","no_info","Council district 2",10.16,"fair","naturally_occurring","0 to 15.24 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
547,"Red maple","Acer rubrum","Richmond","Virginia","no_info","Council district 2",10.16,"good","naturally_occurring","0 to 15.24 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
548,"Sugar maple","Acer saccharum","Richmond","Virginia","no_info","Council district 2",12.7,"good","naturally_occurring","0 to 15.24 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
549,"Red maple","Acer rubrum","Richmond","Virginia","no_info","Council district 2",12.7,"fair","naturally_occurring","0 to 15.24 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
550,NA,NA,"Richmond","Virginia","no_info","Council district 2",NA,NA,"no_info",NA,"Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
551,"Sugar maple","Acer saccharum","Richmond","Virginia","no_info","Council district 2",35.56,"fair","naturally_occurring","30.48 to 45.72 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
552,"Japanese zelkova","Zelkova serrata","Richmond","Virginia","no_info","Council district 2",20.32,"good","introduced","15.24 to 30.48 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
553,"Red maple","Acer rubrum","Richmond","Virginia","no_info","Council district 2",66.04,"good","naturally_occurring","60.96 to 76.2 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
554,"Sugar maple","Acer saccharum","Richmond","Virginia","no_info","Council district 2",15.24,"good","naturally_occurring","0 to 15.24 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555,NA,NA,"Richmond","Virginia","no_info","Council district 2",NA,NA,"no_info",NA,"Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
556,"American hornbeam","Carpinus caroliniana","Richmond","Virginia","no_info","Council district 2",5.08,"good","naturally_occurring","0 to 15.24 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
557,"Sugar maple","Acer saccharum","Richmond","Virginia","no_info","Council district 2",20.32,"good","naturally_occurring","15.24 to 30.48 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
558,"Sugar maple","Acer saccharum","Richmond","Virginia","no_info","Council district 2",20.32,"poor","naturally_occurring","15.24 to 30.48 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
559,NA,NA,"Richmond","Virginia","no_info","Council district 2",NA,NA,"no_info",NA,"Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
560,"Callery pear","Pyrus calleryana","Richmond","Virginia","no_info","Council district 2",25.4,"poor","introduced","15.24 to 30.48 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
561,"Sugar maple","Acer saccharum","Richmond","Virginia","no_info","Council district 2",50.8,"good","naturally_occurring","45.72 to 60.96 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
562,"Sugar maple","Acer saccharum","Richmond","Virginia","no_info","Council district 2",38.1,"fair","naturally_occurring","30.48 to 45.72 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
563,NA,NA,"Richmond","Virginia","no_info","Council district 2",NA,NA,"no_info",NA,"Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
564,NA,NA,"Richmond","Virginia","no_info","Council district 2",NA,NA,"no_info",NA,"Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
565,"Japanese zelkova","Zelkova serrata","Richmond","Virginia","no_info","Council district 2",50.8,"good","introduced","45.72 to 60.96 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
566,NA,NA,"Richmond","Virginia","no_info","Council district 2",NA,NA,"no_info",NA,"Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
567,NA,NA,"Richmond","Virginia","no_info","Council district 2",NA,NA,"no_info",NA,"Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
568,NA,NA,"Richmond","Virginia","no_info","Council district 2",NA,NA,"no_info",NA,"Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
569,NA,NA,"Richmond","Virginia","no_info","Council district 2",NA,NA,"no_info",NA,"Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
570,"Callery pear","Pyrus calleryana","Richmond","Virginia","no_info","Council district 2",38.1,"poor","introduced","30.48 to 45.72 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
571,"Callery pear","Pyrus calleryana","Richmond","Virginia","no_info","Council district 2",33.02,"fair","introduced","30.48 to 45.72 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
572,"Callery pear","Pyrus calleryana","Richmond","Virginia","no_info","Council district 2",38.1,"fair","introduced","30.48 to 45.72 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
573,"Kwanzan cherry","Prunus serrulata","Richmond","Virginia","no_info","Council district 2",25.4,"poor","introduced","15.24 to 30.48 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
574,"Red maple","Acer rubrum","Richmond","Virginia","no_info","Council district 2",10.16,"good","naturally_occurring","0 to 15.24 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
575,"Sugar maple","Acer saccharum","Richmond","Virginia","no_info","Council district 2",27.94,"fair","naturally_occurring","15.24 to 30.48 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
576,"Sugar maple","Acer saccharum","Richmond","Virginia","no_info","Council district 2",10.16,"fair","naturally_occurring","0 to 15.24 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
577,"Sugar maple","Acer saccharum","Richmond","Virginia","no_info","Council district 2",27.94,"poor","naturally_occurring","15.24 to 30.48 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
578,"Sugar maple","Acer saccharum","Richmond","Virginia","no_info","Council district 2",43.18,"fair","naturally_occurring","30.48 to 45.72 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
579,"Red maple","Acer rubrum","Richmond","Virginia","no_info","Council district 2",27.94,"poor","naturally_occurring","15.24 to 30.48 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
580,"Red maple","Acer rubrum","Richmond","Virginia","no_info","Council district 2",15.24,"good","naturally_occurring","0 to 15.24 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
581,"Sugar maple","Acer saccharum","Richmond","Virginia","no_info","Council district 2",40.64,"poor","naturally_occurring","30.48 to 45.72 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
582,"Sugar maple","Acer saccharum","Richmond","Virginia","no_info","Council district 2",25.4,"fair","naturally_occurring","15.24 to 30.48 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
583,"Red maple","Acer rubrum","Richmond","Virginia","no_info","Council district 2",12.7,"fair","naturally_occurring","0 to 15.24 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
584,"Chinese pistache","Pistacia chinensis","Richmond","Virginia","no_info","Council district 2",5.08,"good","introduced","0 to 15.24 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
585,"Sugar maple","Acer saccharum","Richmond","Virginia","no_info","Council district 2",15.24,"fair","naturally_occurring","0 to 15.24 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
586,"Sugar maple","Acer saccharum","Richmond","Virginia","no_info","Council district 2",15.24,"good","naturally_occurring","0 to 15.24 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
587,"Sugar maple","Acer saccharum","Richmond","Virginia","no_info","Council district 2",30.48,"dead/dying","naturally_occurring","15.24 to 30.48 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
588,"Red maple","Acer rubrum","Richmond","Virginia","no_info","Council district 2",7.62,"poor","naturally_occurring","0 to 15.24 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
589,"Red maple","Acer rubrum","Richmond","Virginia","no_info","Council district 2",20.32,"fair","naturally_occurring","15.24 to 30.48 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
590,"Kwanzan cherry","Prunus serrulata","Richmond","Virginia","no_info","Council district 2",25.4,"poor","introduced","15.24 to 30.48 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
591,"Sugar maple","Acer saccharum","Richmond","Virginia","no_info","Council district 2",50.8,"fair","naturally_occurring","45.72 to 60.96 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
592,"Sugar maple","Acer saccharum","Richmond","Virginia","no_info","Council district 2",33.02,"good","naturally_occurring","30.48 to 45.72 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
593,"Sugar maple","Acer saccharum","Richmond","Virginia","no_info","Council district 2",50.8,"poor","naturally_occurring","45.72 to 60.96 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
594,"Kwanzan cherry","Prunus serrulata","Richmond","Virginia","no_info","Council district 2",35.56,"poor","introduced","30.48 to 45.72 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
595,"Red maple","Acer rubrum","Richmond","Virginia","no_info","Council district 2",10.16,"good","naturally_occurring","0 to 15.24 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
596,"Red maple","Acer rubrum","Richmond","Virginia","no_info","Council district 2",12.7,"good","naturally_occurring","0 to 15.24 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
597,"Sugar maple","Acer saccharum","Richmond","Virginia","no_info","Council district 2",35.56,"fair","naturally_occurring","30.48 to 45.72 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
598,"Littleleaf linden","Tilia cordata","Richmond","Virginia","no_info","Council district 2",15.24,"good","introduced","0 to 15.24 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
599,"Sugar maple","Acer saccharum","Richmond","Virginia","no_info","Council district 2",35.56,"poor","naturally_occurring","30.48 to 45.72 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
600,"Sugar maple","Acer saccharum","Richmond","Virginia","no_info","Council district 2",25.4,"fair","naturally_occurring","15.24 to 30.48 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
601,"Sugar maple","Acer saccharum","Richmond","Virginia","no_info","Council district 2",17.78,"poor","naturally_occurring","15.24 to 30.48 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
602,"Sugar maple","Acer saccharum","Richmond","Virginia","no_info","Council district 2",50.8,"fair","naturally_occurring","45.72 to 60.96 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
603,"Kwanzan cherry","Prunus serrulata","Richmond","Virginia","no_info","Council district 2",40.64,"fair","introduced","30.48 to 45.72 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
604,"Red maple","Acer rubrum","Richmond","Virginia","no_info","Council district 2",17.78,"good","naturally_occurring","15.24 to 30.48 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
605,"Red maple","Acer rubrum","Richmond","Virginia","no_info","Council district 2",12.7,"good","naturally_occurring","0 to 15.24 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
606,"Red maple","Acer rubrum","Richmond","Virginia","no_info","Council district 2",12.7,"good","naturally_occurring","0 to 15.24 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
607,"Kwanzan cherry","Prunus serrulata","Richmond","Virginia","no_info","Council district 2",27.94,"fair","introduced","15.24 to 30.48 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
608,"Sugar maple","Acer saccharum","Richmond","Virginia","no_info","Council district 5",55.88,"poor","naturally_occurring","45.72 to 60.96 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
609,"Winged elm","Ulmus alata","Richmond","Virginia","no_info","Council district 5",60.96,"good","naturally_occurring","45.72 to 60.96 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
610,"Sugar maple","Acer saccharum","Richmond","Virginia","no_info","Council district 5",12.7,"good","naturally_occurring","0 to 15.24 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
611,"Sugar maple","Acer saccharum","Richmond","Virginia","no_info","Council district 5",12.7,"fair","naturally_occurring","0 to 15.24 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
612,"Sugar maple","Acer saccharum","Richmond","Virginia","no_info","Council district 5",15.24,"good","naturally_occurring","0 to 15.24 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
613,"Winged elm","Ulmus alata","Richmond","Virginia","no_info","Council district 5",40.64,"fair","naturally_occurring","30.48 to 45.72 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
614,"Winged elm","Ulmus alata","Richmond","Virginia","no_info","Council district 5",40.64,"good","naturally_occurring","30.48 to 45.72 cm","Richmond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
