"city_ID","most_recent_observation","most_recent_observation_type","common_name","scientific_name","city","state","longitude_coordinate","latitude_coordinate","diameter_breast_height_CM","condition","height_M","native","height_binned_M","diameter_breast_height_binned_CM","greater_metro","tree_ID","planted_date","retired_date","location_type","zipcode","address","neighborhood","location_name","ward","district","overhead_utility","percent_population"
"AY2288","10/22/2013","inventory_date","Crepe myrtle","Lagerstroemia","Greensboro","North Carolina",-79.464838,36.050056,NA,"good",8.32419,"no_info","4.57 to 9.14 m",NA,"Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AY2289","10/22/2013","inventory_date","Crepe myrtle","Lagerstroemia","Greensboro","North Carolina",-79.464847,36.050067,NA,"good",7.94086,"no_info","4.57 to 9.14 m",NA,"Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AY2290","10/22/2013","inventory_date","Crepe myrtle","Lagerstroemia","Greensboro","North Carolina",-79.464872,36.050072,NA,"good",7.8282,"no_info","4.57 to 9.14 m",NA,"Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AY2291","10/22/2013","inventory_date","Kousa dogwood","Cornus kousa","Greensboro","North Carolina",-79.464855,36.050091,NA,"good",8.00715,"introduced","4.57 to 9.14 m",NA,"Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AY2293","10/22/2013","inventory_date","Crepe myrtle","Lagerstroemia","Greensboro","North Carolina",-79.464822,36.050146,NA,"good",8.06238,"no_info","4.57 to 9.14 m",NA,"Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AY2294","10/22/2013","inventory_date","Holly","Ilex","Greensboro","North Carolina",-79.464805,36.050138,NA,"good",NA,"no_info",NA,NA,"Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AY2309","10/22/2013","inventory_date","Crepe myrtle","Lagerstroemia","Greensboro","North Carolina",-79.46479,36.050205,NA,"good",8.07872,"no_info","4.57 to 9.14 m",NA,"Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AY2310","10/22/2013","inventory_date","Holly","Ilex","Greensboro","North Carolina",-79.464771,36.050198,NA,"good",8.02767,"no_info","4.57 to 9.14 m",NA,"Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AY2329","10/22/2013","inventory_date","Holly","Ilex","Greensboro","North Carolina",-79.464607,36.05038,NA,"good",NA,"no_info",NA,NA,"Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AY2330","10/22/2013","inventory_date","Holly","Ilex","Greensboro","North Carolina",-79.464598,36.050378,NA,"good",NA,"no_info",NA,NA,"Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AY2331","10/22/2013","inventory_date","Holly","Ilex","Greensboro","North Carolina",-79.464585,36.050376,NA,"good",NA,"no_info",NA,NA,"Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AY2332","10/22/2013","inventory_date","Holly","Ilex","Greensboro","North Carolina",-79.46457,36.05037,NA,"good",NA,"no_info",NA,NA,"Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AY2333","10/22/2013","inventory_date","Holly","Ilex","Greensboro","North Carolina",-79.464561,36.050366,NA,"good",NA,"no_info",NA,NA,"Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AY2334","10/22/2013","inventory_date","Holly","Ilex","Greensboro","North Carolina",-79.464552,36.050362,NA,"good",NA,"no_info",NA,NA,"Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH1145","9/20/2013","inventory_date","Crepe myrtle","Lagerstroemia","Greensboro","North Carolina",-79.481213,36.040443,NA,"good",8.35585,"no_info","4.57 to 9.14 m",NA,"Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AY135","10/8/2013","inventory_date","Dogwood","Cornus florida","Greensboro","North Carolina",-79.465172,36.050117,NA,"good",NA,"naturally_occurring",NA,NA,"Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AY1314","10/17/2013","inventory_date","Crepe myrtle","Lagerstroemia","Greensboro","North Carolina",-79.465589,36.04517,NA,"good",8.13198,"no_info","4.57 to 9.14 m",NA,"Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AY1648","10/18/2013","inventory_date","Dogwood","Cornus florida","Greensboro","North Carolina",-79.470212,36.045246,NA,"poor",8.38464,"naturally_occurring","4.57 to 9.14 m",NA,"Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH2085","10/2/2013","inventory_date","Holly","Ilex","Greensboro","North Carolina",-79.475713,36.040863,NA,"good",NA,"no_info",NA,NA,"Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH2851","10/4/2013","inventory_date","Sugar maple","Acer saccharum","Greensboro","North Carolina",-79.48226,36.042326,NA,"fair",8.15941,"naturally_occurring","4.57 to 9.14 m",NA,"Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AY2201","10/21/2013","inventory_date","Southern magnolia","Magnolia grandiflora","Greensboro","North Carolina",-79.465993,36.05064,NA,"fair",7.97439,"naturally_occurring","4.57 to 9.14 m",NA,"Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AY43","10/8/2013","inventory_date","Silver maple","Acer saccharinum","Greensboro","North Carolina",-79.465264,36.045889,NA,"poor",8.15267,"naturally_occurring","4.57 to 9.14 m",NA,"Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH1936","10/1/2013","inventory_date","Black cherry","Prunus serotina","Greensboro","North Carolina",-79.480588,36.040093,NA,"fair",8.35379,"naturally_occurring","4.57 to 9.14 m",NA,"Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH3068","10/4/2013","inventory_date","Holly","Ilex","Greensboro","North Carolina",-79.480197,36.041496,NA,"good",8.30952,"no_info","4.57 to 9.14 m",NA,"Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH2679","10/3/2013","inventory_date","Sugar maple","Acer saccharum","Greensboro","North Carolina",-79.481215,36.035637,NA,"good",NA,"naturally_occurring",NA,NA,"Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH2157","10/2/2013","inventory_date","River birch","Betula nigra","Greensboro","North Carolina",-79.475866,36.040383,NA,"good",8.2097,"naturally_occurring","4.57 to 9.14 m",NA,"Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AY1243","10/17/2013","inventory_date","Red maple","Acer rubrum","Greensboro","North Carolina",-79.46524,36.045358,NA,"good",8.01519,"naturally_occurring","4.57 to 9.14 m",NA,"Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AY2356","10/22/2013","inventory_date","Tree of heaven","Ailanthus altissima","Greensboro","North Carolina",-79.464337,36.050328,NA,"good",8.05464,"introduced","4.57 to 9.14 m",NA,"Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH1933","10/1/2013","inventory_date","Mulberry","Morus","Greensboro","North Carolina",-79.480627,36.040104,NA,"good",8.35091,"no_info","4.57 to 9.14 m",NA,"Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AY803","10/16/2013","inventory_date","Holly","Ilex","Greensboro","North Carolina",-79.464534,36.045393,NA,"good",8.11921,"no_info","4.57 to 9.14 m",NA,"Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH2847","10/4/2013","inventory_date","Japanese maple","Acer palmatum","Greensboro","North Carolina",-79.482324,36.042283,NA,"poor",8.07267,"introduced","4.57 to 9.14 m",NA,"Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH2016","10/2/2013","inventory_date","Deciduous magnolia","Magnolia","Greensboro","North Carolina",-79.475683,36.040896,NA,"good",NA,"no_info",NA,NA,"Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH1228","9/30/2013","inventory_date","Mulberry","Morus","Greensboro","North Carolina",-79.480758,36.041557,NA,"good",8.18954,"no_info","4.57 to 9.14 m",NA,"Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH129","9/17/2013","inventory_date","Pecan","Carya illinoinensis","Greensboro","North Carolina",-79.481009,36.04211,NA,"good",8.07338,"introduced","4.57 to 9.14 m",NA,"Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH2035","10/2/2013","inventory_date","Holly","Ilex","Greensboro","North Carolina",-79.475961,36.040637,NA,"good",NA,"no_info",NA,NA,"Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH2156","10/2/2013","inventory_date","River birch","Betula nigra","Greensboro","North Carolina",-79.475887,36.040387,NA,"good",8.02749,"naturally_occurring","4.57 to 9.14 m",NA,"Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH3112","10/4/2013","inventory_date","Dogwood","Cornus florida","Greensboro","North Carolina",-79.480178,36.041645,NA,"good",8.28628,"naturally_occurring","4.57 to 9.14 m",NA,"Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AY790","10/16/2013","inventory_date","Redbud","Cercis canadensis","Greensboro","North Carolina",-79.464628,36.045527,NA,"good",8.16856,"naturally_occurring","4.57 to 9.14 m",NA,"Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AY2358","10/22/2013","inventory_date","Tree of heaven","Ailanthus altissima","Greensboro","North Carolina",-79.464349,36.050334,NA,"fair",NA,"introduced",NA,NA,"Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH2081","10/2/2013","inventory_date","Japanese maple","Acer palmatum","Greensboro","North Carolina",-79.47572,36.040815,NA,"good",7.96888,"introduced","4.57 to 9.14 m",NA,"Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH2236","10/2/2013","inventory_date","Bradford pear","Pyrus calleryana","Greensboro","North Carolina",-79.475266,36.040444,NA,"good",8.0709,"introduced","4.57 to 9.14 m",NA,"Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AY713","10/16/2013","inventory_date","Tree of heaven","Ailanthus altissima","Greensboro","North Carolina",-79.464488,36.045228,NA,"good",8.05063,"introduced","4.57 to 9.14 m",NA,"Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH605","9/18/2013","inventory_date","Sugar maple","Acer saccharum","Greensboro","North Carolina",-79.481945,36.040854,NA,"good",8.22798,"naturally_occurring","4.57 to 9.14 m",NA,"Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH1421","9/30/2013","inventory_date","Black walnut","Juglans nigra","Greensboro","North Carolina",-79.480819,36.040848,NA,"good",8.40743,"naturally_occurring","4.57 to 9.14 m",NA,"Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH990","9/20/2013","inventory_date","Dogwood","Cornus florida","Greensboro","North Carolina",-79.481655,36.040337,NA,"poor",8.10214,"naturally_occurring","4.57 to 9.14 m",NA,"Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AY2274","10/22/2013","inventory_date","Mulberry","Morus","Greensboro","North Carolina",-79.464896,36.05002,NA,"good",7.98169,"no_info","4.57 to 9.14 m",NA,"Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH1561","10/1/2013","inventory_date","Tree of heaven","Ailanthus altissima","Greensboro","North Carolina",-79.480744,36.040704,NA,"good",NA,"introduced",NA,NA,"Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH1746","10/1/2013","inventory_date","Sugar maple","Acer saccharum","Greensboro","North Carolina",-79.480111,36.04073,NA,"good",8.25322,"naturally_occurring","4.57 to 9.14 m",NA,"Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH2775","10/3/2013","inventory_date","Dogwood","Cornus florida","Greensboro","North Carolina",-79.481664,36.035783,NA,"good",8.24536,"naturally_occurring","4.57 to 9.14 m",NA,"Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH427","9/18/2013","inventory_date","Mulberry","Morus","Greensboro","North Carolina",-79.481222,36.041606,NA,"good",NA,"no_info",NA,NA,"Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH739","9/19/2013","inventory_date","Pecan","Carya illinoinensis","Greensboro","North Carolina",-79.48147,36.041142,NA,"good",8.21891,"introduced","4.57 to 9.14 m",NA,"Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH2160","10/2/2013","inventory_date","River birch","Betula nigra","Greensboro","North Carolina",-79.47589,36.040339,NA,"good",8.14119,"naturally_occurring","4.57 to 9.14 m",NA,"Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AY2511","10/22/2013","inventory_date","Red maple","Acer rubrum","Greensboro","North Carolina",-79.465328,36.05084,NA,"fair",7.87719,"naturally_occurring","4.57 to 9.14 m",NA,"Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AY274","10/15/2013","inventory_date","Willow oak","Quercus phellos","Greensboro","North Carolina",-79.464979,36.044516,NA,"good",8.11244,"naturally_occurring","4.57 to 9.14 m",NA,"Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AY568","10/15/2013","inventory_date","Eastern red cedar","Juniperus virginiana","Greensboro","North Carolina",-79.464958,36.044592,NA,"good",8.21594,"naturally_occurring","4.57 to 9.14 m",NA,"Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH2133","10/2/2013","inventory_date","Holly","Ilex","Greensboro","North Carolina",-79.47562,36.040452,NA,"good",8.14604,"no_info","4.57 to 9.14 m",NA,"Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH214","9/17/2013","inventory_date","Willow oak","Quercus phellos","Greensboro","North Carolina",-79.481361,36.041851,NA,"good",8.16328,"naturally_occurring","4.57 to 9.14 m",NA,"Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH1556","10/1/2013","inventory_date","Elm","Ulmus","Greensboro","North Carolina",-79.480748,36.040737,NA,"fair",8.42566,"no_info","4.57 to 9.14 m",NA,"Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH2237","10/2/2013","inventory_date","Bradford pear","Pyrus calleryana","Greensboro","North Carolina",-79.475242,36.040442,NA,"good",8.06885,"introduced","4.57 to 9.14 m",NA,"Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AY1024","10/16/2013","inventory_date","Hackberry","Celtis occidentalis","Greensboro","North Carolina",-79.464774,36.045728,NA,"good",8.11507,"naturally_occurring","4.57 to 9.14 m",NA,"Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AY328","10/15/2013","inventory_date","Red maple","Acer rubrum","Greensboro","North Carolina",-79.465636,36.044121,NA,"good",8.19589,"naturally_occurring","4.57 to 9.14 m",NA,"Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH2653","10/3/2013","inventory_date","Black cherry","Prunus serotina","Greensboro","North Carolina",-79.481163,36.035683,NA,"good",8.33712,"naturally_occurring","4.57 to 9.14 m",NA,"Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH1897","10/1/2013","inventory_date","Ornamental cherry","Prunus","Greensboro","North Carolina",-79.480985,36.040517,NA,"good",8.5399,"no_info","4.57 to 9.14 m",NA,"Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AY1432","10/17/2013","inventory_date","Mulberry","Morus","Greensboro","North Carolina",-79.465677,36.045533,NA,"fair",8.25099,"no_info","4.57 to 9.14 m",NA,"Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AY46","10/8/2013","inventory_date","Silver maple","Acer saccharinum","Greensboro","North Carolina",-79.465273,36.045959,NA,"fair",8.199,"naturally_occurring","4.57 to 9.14 m",NA,"Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH908","9/19/2013","inventory_date","Hackberry","Celtis occidentalis","Greensboro","North Carolina",-79.481639,36.040727,NA,"good",NA,"naturally_occurring",NA,NA,"Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AY916","10/16/2013","inventory_date","Pecan","Carya illinoinensis","Greensboro","North Carolina",-79.465098,36.045582,NA,"good",8.1228,"introduced","4.57 to 9.14 m",NA,"Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH1894","10/1/2013","inventory_date","Ornamental cherry","Prunus","Greensboro","North Carolina",-79.481004,36.040423,NA,"good",8.38174,"no_info","4.57 to 9.14 m",NA,"Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH562","9/18/2013","inventory_date","Tree of heaven","Ailanthus altissima","Greensboro","North Carolina",-79.481939,36.041438,NA,"good",NA,"introduced",NA,NA,"Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AY288","10/15/2013","inventory_date","Holly","Ilex","Greensboro","North Carolina",-79.46505,36.044342,NA,"good",8.06192,"no_info","4.57 to 9.14 m",NA,"Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH152","9/17/2013","inventory_date","River birch","Betula nigra","Greensboro","North Carolina",-79.481186,36.042071,NA,"good",8.55136,"naturally_occurring","4.57 to 9.14 m",NA,"Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH2318","10/2/2013","inventory_date","Sugar maple","Acer saccharum","Greensboro","North Carolina",-79.475764,36.040109,NA,"good",NA,"naturally_occurring",NA,NA,"Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH2084","10/2/2013","inventory_date","Holly","Ilex","Greensboro","North Carolina",-79.475718,36.040853,NA,"good",NA,"no_info",NA,NA,"Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AY1220","10/17/2013","inventory_date","Sweetgum","Liquidambar styraciflua","Greensboro","North Carolina",-79.465886,36.044608,NA,"good",NA,"naturally_occurring",NA,NA,"Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AY1705","10/18/2013","inventory_date","Black cherry","Prunus serotina","Greensboro","North Carolina",-79.470287,36.044619,NA,"fair",8.34296,"naturally_occurring","4.57 to 9.14 m",NA,"Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AY2517","10/22/2013","inventory_date","Persimmon","Diospyros virginiana","Greensboro","North Carolina",-79.465828,36.050762,NA,"good",7.78607,"naturally_occurring","4.57 to 9.14 m",NA,"Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AY2342","10/22/2013","inventory_date","Tree of heaven","Ailanthus altissima","Greensboro","North Carolina",-79.464531,36.050301,NA,"good",NA,"introduced",NA,NA,"Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH363","9/17/2013","inventory_date","Ornamental cherry","Prunus","Greensboro","North Carolina",-79.481457,36.041735,NA,"good",8.02282,"no_info","4.57 to 9.14 m",NA,"Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH1138","9/20/2013","inventory_date","Ornamental cherry","Prunus","Greensboro","North Carolina",-79.481157,36.040523,NA,"good",NA,"no_info",NA,NA,"Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH490","9/18/2013","inventory_date","Southern magnolia","Magnolia grandiflora","Greensboro","North Carolina",-79.481401,36.041453,NA,"fair",8.3768,"naturally_occurring","4.57 to 9.14 m",NA,"Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH1078","9/20/2013","inventory_date","River birch","Betula nigra","Greensboro","North Carolina",-79.481604,36.040227,NA,"good",8.13089,"naturally_occurring","4.57 to 9.14 m",NA,"Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AY1657","10/18/2013","inventory_date","Silver maple","Acer saccharinum","Greensboro","North Carolina",-79.470367,36.045155,NA,"good",8.34138,"naturally_occurring","4.57 to 9.14 m",NA,"Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH1962","10/1/2013","inventory_date","Hackberry","Celtis occidentalis","Greensboro","North Carolina",-79.480567,36.040048,NA,"good",8.36158,"naturally_occurring","4.57 to 9.14 m",NA,"Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH2584","10/3/2013","inventory_date","Holly","Ilex","Greensboro","North Carolina",-79.481454,36.035768,NA,"good",NA,"no_info",NA,NA,"Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH2427","10/3/2013","inventory_date","Hackberry","Celtis occidentalis","Greensboro","North Carolina",-79.480352,36.040292,NA,"fair",8.33825,"naturally_occurring","4.57 to 9.14 m",NA,"Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AY1242","10/17/2013","inventory_date","Pecan","Carya illinoinensis","Greensboro","North Carolina",-79.465317,36.045445,NA,"good",8.22859,"introduced","4.57 to 9.14 m",NA,"Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AY1699","10/18/2013","inventory_date","Dogwood","Cornus florida","Greensboro","North Carolina",-79.470403,36.044668,NA,"good",8.33193,"naturally_occurring","4.57 to 9.14 m",NA,"Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AY2471","10/22/2013","inventory_date","White cypress pine","Callitris glaucophylla","Greensboro","North Carolina",-79.464314,36.050644,NA,"good",7.9792,"no_info","4.57 to 9.14 m",NA,"Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH3082","10/4/2013","inventory_date","Eastern red cedar","Juniperus virginiana","Greensboro","North Carolina",-79.480282,36.041615,NA,"good",8.28588,"naturally_occurring","4.57 to 9.14 m",NA,"Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AY2462","10/22/2013","inventory_date","Holly","Ilex","Greensboro","North Carolina",-79.464084,36.050574,NA,"good",NA,"no_info",NA,NA,"Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH716","9/19/2013","inventory_date","Chinese elm","Ulmus parvifolia","Greensboro","North Carolina",-79.481066,36.041116,NA,"good",8.4112,"introduced","4.57 to 9.14 m",NA,"Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AY2353","10/22/2013","inventory_date","Tree of heaven","Ailanthus altissima","Greensboro","North Carolina",-79.464325,36.050324,NA,"good",8.00129,"introduced","4.57 to 9.14 m",NA,"Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH2471","10/3/2013","inventory_date","Black cherry","Prunus serotina","Greensboro","North Carolina",-79.480875,36.035912,NA,"poor",8.41895,"naturally_occurring","4.57 to 9.14 m",NA,"Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH1176","9/20/2013","inventory_date","Hackberry","Celtis occidentalis","Greensboro","North Carolina",-79.481209,36.04007,NA,"good",8.32552,"naturally_occurring","4.57 to 9.14 m",NA,"Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH725","9/19/2013","inventory_date","Crabapple","Malus angustifolia","Greensboro","North Carolina",-79.48132,36.040989,NA,"fair",8.27407,"naturally_occurring","4.57 to 9.14 m",NA,"Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AY1885","10/21/2013","inventory_date","Crabapple","Malus angustifolia","Greensboro","North Carolina",-79.465921,36.045544,NA,"good",8.44939,"naturally_occurring","4.57 to 9.14 m",NA,"Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH1174","9/20/2013","inventory_date","Hackberry","Celtis occidentalis","Greensboro","North Carolina",-79.481196,36.040077,NA,"good",8.38729,"naturally_occurring","4.57 to 9.14 m",NA,"Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH2506","10/3/2013","inventory_date","Tree of heaven","Ailanthus altissima","Greensboro","North Carolina",-79.480956,36.03563,NA,"good",8.50807,"introduced","4.57 to 9.14 m",NA,"Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH2476","10/3/2013","inventory_date","Black cherry","Prunus serotina","Greensboro","North Carolina",-79.480991,36.035903,NA,"fair",8.40756,"naturally_occurring","4.57 to 9.14 m",NA,"Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH879","9/19/2013","inventory_date","Hackberry","Celtis occidentalis","Greensboro","North Carolina",-79.481327,36.040683,NA,"good",NA,"naturally_occurring",NA,NA,"Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH1992","10/1/2013","inventory_date","Southern red oak","Quercus falcata","Greensboro","North Carolina",-79.480803,36.035923,NA,"good",NA,"naturally_occurring",NA,NA,"Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH2017","10/2/2013","inventory_date","Japanese maple","Acer palmatum","Greensboro","North Carolina",-79.475733,36.040898,NA,"fair",8.05313,"introduced","4.57 to 9.14 m",NA,"Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH1334","9/30/2013","inventory_date","Weeping cherry","Prunus subhirtella","Greensboro","North Carolina",-79.480405,36.041785,NA,"good",8.33514,"introduced","4.57 to 9.14 m",NA,"Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH3139","10/4/2013","inventory_date","Dogwood","Cornus florida","Greensboro","North Carolina",-79.475861,36.041595,NA,"fair",NA,"naturally_occurring",NA,NA,"Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AY616","10/16/2013","inventory_date","Elm","Ulmus","Greensboro","North Carolina",-79.463874,36.045089,NA,"good",NA,"no_info",NA,NA,"Greensboro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
