"city_ID","planted_date","most_recent_observation","most_recent_observation_type","common_name","scientific_name","city","state","longitude_coordinate","latitude_coordinate","zipcode","address","neighborhood","location_name","diameter_breast_height_CM","condition","height_M","native","height_binned_M","diameter_breast_height_binned_CM","greater_metro","tree_ID","retired_date","location_type","ward","district","overhead_utility","percent_population"
2846879,NA,"03/30/2020","edit_date","Red maple","Acer rubrum","Durham","North Carolina",-78.896918,35.99145707,27701,"400 E Peabody St","Downtown",NA,15.24,"good",NA,"naturally_occurring",NA,"0 to 15.24 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2940333,"2019to2020","03/05/2020","edit_date","Southern magnolia","Magnolia grandiflora","Durham","North Carolina",-78.87401823,35.98303784,27703,"306 Cody St","Old east durham",NA,2.54,"good",NA,"naturally_occurring",NA,"0 to 15.24 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2890873,NA,"03/30/2020","edit_date","European hornbeam","Carpinus betulus","Durham","North Carolina",-78.8973937,36.01840913,27704,"458 W Club Blvd",NA,NA,5.08,"fair",NA,"introduced",NA,"0 to 15.24 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2840456,NA,"03/30/2020","edit_date","Chinese elm","Ulmus parvifolia","Durham","North Carolina",-78.88318324,35.99106462,27703,"525 Eastway Ave","Old east durham",NA,15.24,"good",NA,"introduced",NA,"0 to 15.24 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2836255,"2017to2018","05/26/2020","edit_date","Black gum","Nyssa sylvatica","Durham","North Carolina",-78.91123295,36.00711342,27701,"603 Watts St","Walltown",NA,1.27,"poor",NA,"naturally_occurring",NA,"0 to 15.24 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2890874,NA,"03/30/2020","edit_date","Willow oak","Quercus phellos","Durham","North Carolina",-78.89938965,36.01755685,27701,"608 W Club Blvd",NA,NA,78.74,"fair",NA,"naturally_occurring",NA,"more than 76.2 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2846880,NA,"03/30/2020","edit_date","Red maple","Acer rubrum","Durham","North Carolina",-78.89697835,35.99150372,27701,"400 E Peabody St","Downtown",NA,17.78,"good",NA,"naturally_occurring",NA,"15.24 to 30.48 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2828810,NA,"03/30/2020","edit_date","Willow oak","Quercus phellos","Durham","North Carolina",-78.90226815,35.97359452,27707,"405 Pekoe Ave","Southside/ college view",NA,78.74,"fair",NA,"naturally_occurring",NA,"more than 76.2 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2890875,NA,"03/30/2020","edit_date","Willow oak","Quercus phellos","Durham","North Carolina",-78.89951169,36.01751129,27701,"610 W Club Blvd",NA,NA,78.74,"fair",NA,"naturally_occurring",NA,"more than 76.2 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2846881,NA,"03/30/2020","edit_date","Red maple","Acer rubrum","Durham","North Carolina",-78.89703602,35.99155689,27701,"400 E Peabody St","Downtown",NA,20.32,"good",NA,"naturally_occurring",NA,"15.24 to 30.48 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2851712,NA,"03/30/2020","edit_date","Trident maple","Acer buergerianum","Durham","North Carolina",-78.9440719,36.00902115,27705,"2530 Erwin Rd","Old west durham",NA,27.94,"good",NA,"introduced",NA,"15.24 to 30.48 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2851713,NA,"03/30/2020","edit_date","Trident maple","Acer buergerianum","Durham","North Carolina",-78.94406788,36.00932383,27705,"2530 Erwin Rd","Old west durham",NA,33.02,"good",NA,"introduced",NA,"30.48 to 45.72 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2909158,NA,"03/30/2020","edit_date","Callery pear","Pyrus calleryana","Durham","North Carolina",-78.95455761,36.00534251,27705,"1137 Morreene Rd",NA,NA,53.34,"good",NA,"introduced",NA,"45.72 to 60.96 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2851897,NA,"03/30/2020","edit_date","Sweetgum","Liquidambar styraciflua","Durham","North Carolina",-78.87608809,36.03803609,27704,"602 Martin St","Weaver",NA,66.04,"fair",NA,"naturally_occurring",NA,"60.96 to 76.2 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2890876,NA,"03/30/2020","edit_date","Willow oak","Quercus phellos","Durham","North Carolina",-78.89963239,36.0174679,27701,"612 W Club Blvd",NA,NA,104.14,"fair",NA,"naturally_occurring",NA,"more than 76.2 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2846883,NA,"03/30/2020","edit_date","Red maple","Acer rubrum","Durham","North Carolina",-78.89711112,35.99160464,27701,"400 E Peabody St","Downtown",NA,15.24,"good",NA,"naturally_occurring",NA,"0 to 15.24 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2851714,NA,"03/30/2020","edit_date","Trident maple","Acer buergerianum","Durham","North Carolina",-78.94407123,36.00938512,27705,"2530 Erwin Rd","Old west durham",NA,27.94,"good",NA,"introduced",NA,"15.24 to 30.48 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2911326,NA,"03/30/2020","edit_date","Common crapemyrtle","Lagerstroemia","Durham","North Carolina",-78.91320705,35.99566712,27701,"618 Shepherd St",NA,NA,17.78,"good",NA,"no_info",NA,"15.24 to 30.48 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2851715,NA,"03/30/2020","edit_date","Trident maple","Acer buergerianum","Durham","North Carolina",-78.9440719,36.00961728,27705,"633 Downing St","Old west durham",NA,33.02,"good",NA,"introduced",NA,"30.48 to 45.72 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2828811,NA,"03/30/2020","edit_date","Willow oak","Quercus phellos","Durham","North Carolina",-78.90174866,35.97348369,27707,"412 Pekoe Ave","Southside/ college view",NA,93.98,"good",NA,"naturally_occurring",NA,"more than 76.2 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2751055,"2017to2018","05/26/2020","edit_date","Swamp white oak","Quercus bicolor","Durham","North Carolina",-78.89899269,36.02011244,27704,"1811 Northgate St",NA,NA,1.27,"excellent",16.4042,"naturally_occurring","13.71 to 18.29 m","0 to 15.24 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2890879,NA,"03/30/2020","edit_date","Common crapemyrtle","Lagerstroemia","Durham","North Carolina",-78.89879823,36.01973605,27704,"1834 Northgate St",NA,NA,15.24,"good",NA,"no_info",NA,"0 to 15.24 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2846886,NA,"03/30/2020","edit_date","Chinese redbud","Cercis chinensis","Durham","North Carolina",-78.89617704,35.9907466,27701,NA,"Downtown",NA,17.78,"good",NA,"introduced",NA,"15.24 to 30.48 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2851717,NA,"03/30/2020","edit_date","Trident maple","Acer buergerianum","Durham","North Carolina",-78.94408062,36.00990856,27705,"611 Downing St","Old west durham",NA,27.94,"good",NA,"introduced",NA,"15.24 to 30.48 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2851718,NA,"03/30/2020","edit_date","Trident maple","Acer buergerianum","Durham","North Carolina",-78.94407861,36.00981689,27705,"617 Downing St","Old west durham",NA,27.94,"good",NA,"introduced",NA,"15.24 to 30.48 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2944413,"2019to2020","03/05/2020","edit_date","Common crapemyrtle","Lagerstroemia","Durham","North Carolina",-78.89802977,36.00098904,27701,"206 Broadway St","Downtown",NA,2.54,"good",NA,"no_info",NA,"0 to 15.24 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2942195,"2019to2020","03/05/2020","edit_date","Eastern redbud","Cercis canadensis","Durham","North Carolina",-78.9333421,36.01493514,27705,"2802 Lawndale Ave","Old west durham",NA,2.54,"good",NA,"naturally_occurring",NA,"0 to 15.24 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2840465,NA,"03/30/2020","edit_date","Chinese elm","Ulmus parvifolia","Durham","North Carolina",-78.88302952,35.99128562,27703,"606 Eastway Ave","Old east durham",NA,15.24,"good",NA,"introduced",NA,"0 to 15.24 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2840467,NA,"03/30/2020","edit_date","Chinese elm","Ulmus parvifolia","Durham","North Carolina",-78.8830418,35.99141281,27703,"608 Eastway Ave","Old east durham",NA,20.32,"good",NA,"introduced",NA,"15.24 to 30.48 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2851719,NA,"03/30/2020","edit_date","Common crapemyrtle","Lagerstroemia","Durham","North Carolina",-78.94344718,36.00889104,27705,"2526 Erwin Rd","Old west durham",NA,27.94,"good",NA,"no_info",NA,"15.24 to 30.48 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2840469,NA,"03/30/2020","edit_date","Chinese elm","Ulmus parvifolia","Durham","North Carolina",-78.88317323,35.99142861,27703,"531 Eastway Ave","Old east durham",NA,15.24,"good",NA,"introduced",NA,"0 to 15.24 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2851720,NA,"03/30/2020","edit_date","Common crapemyrtle","Lagerstroemia","Durham","North Carolina",-78.94356533,36.00887732,27705,"2526 Erwin Rd","Old west durham",NA,27.94,"good",NA,"no_info",NA,"15.24 to 30.48 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2846887,NA,"03/30/2020","edit_date","Chinese pistache","Pistacia chinensis","Durham","North Carolina",-78.89753491,35.99202782,27701,"201 S Queen St","Downtown",NA,12.7,"good",NA,"introduced",NA,"0 to 15.24 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2851721,NA,"03/30/2020","edit_date","Common crapemyrtle","Lagerstroemia","Durham","North Carolina",-78.94368661,36.00886759,27705,"2526 Erwin Rd","Old west durham",NA,27.94,"good",NA,"no_info",NA,"15.24 to 30.48 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2846888,NA,"03/30/2020","edit_date","Chinese pistache","Pistacia chinensis","Durham","North Carolina",-78.89748931,35.99208208,27701,"201 S Queen St","Downtown",NA,12.7,"good",NA,"introduced",NA,"0 to 15.24 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2840471,NA,"03/30/2020","edit_date","Chinese elm","Ulmus parvifolia","Durham","North Carolina",-78.88317108,35.99148589,27703,"531 Eastway Ave","Old east durham",NA,15.24,"good",NA,"introduced",NA,"0 to 15.24 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2851722,NA,"03/30/2020","edit_date","Common crapemyrtle","Lagerstroemia","Durham","North Carolina",-78.94386286,36.00886206,27705,"2530 Erwin Rd","Old west durham",NA,27.94,"good",NA,"no_info",NA,"15.24 to 30.48 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2934644,NA,"03/30/2020","edit_date","Willow oak","Quercus phellos","Durham","North Carolina",-78.93119156,35.96928739,27707,"2834 Stuart Dr",NA,NA,99.06,"good",NA,"naturally_occurring",NA,"more than 76.2 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2846889,NA,"03/30/2020","edit_date","Chinese pistache","Pistacia chinensis","Durham","North Carolina",-78.89743432,35.99213959,27701,"201 S Queen St","Downtown",NA,12.7,"good",NA,"introduced",NA,"0 to 15.24 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2840473,NA,"03/30/2020","edit_date","Chinese elm","Ulmus parvifolia","Durham","North Carolina",-78.88303965,35.9915583,27703,"610 Eastway Ave","Old east durham",NA,17.78,"good",NA,"introduced",NA,"15.24 to 30.48 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2940326,"2019to2020","03/05/2020","edit_date","Common crapemyrtle","Lagerstroemia","Durham","North Carolina",-78.8745512,35.98322144,27703,"2306 Harvard Ave","Old east durham",NA,2.54,"good",NA,"no_info",NA,"0 to 15.24 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2847636,NA,"03/30/2020","edit_date","Overcup oak","Quercus lyrata","Durham","North Carolina",-78.91908243,36.02019163,27705,"1341 Broad St",NA,NA,7.62,"good",NA,"naturally_occurring",NA,"0 to 15.24 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2846890,NA,"03/30/2020","edit_date","Chinese pistache","Pistacia chinensis","Durham","North Carolina",-78.89738336,35.99219601,27701,"201 S Queen St","Downtown",NA,12.7,"good",NA,"introduced",NA,"0 to 15.24 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2836269,NA,"03/30/2020","edit_date","Persian ironwood","Parrotia persica","Durham","North Carolina",-78.91109416,36.00751266,27701,"610 Watts St","Walltown",NA,12.7,"good",NA,"introduced",NA,"0 to 15.24 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2850518,NA,"03/30/2020","edit_date","Chinese elm","Ulmus parvifolia","Durham","North Carolina",-78.9348769,36.01536386,27705,"1000ÃƒÆ’Ã†â€™Ãƒâ€ Ã¢â‚¬â„¢ÃƒÆ’Ã¢â‚¬Å¡Ãƒâ€šÃ‚Â1094 Georgia Ave","Old west durham",NA,7.62,"good",NA,"introduced",NA,"0 to 15.24 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2846891,NA,"03/30/2020","edit_date","Chinese pistache","Pistacia chinensis","Durham","North Carolina",-78.89733642,35.99225352,27701,"400 E Main St","Downtown",NA,12.7,"good",NA,"introduced",NA,"0 to 15.24 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2840476,NA,"03/30/2020","edit_date","Chinese elm","Ulmus parvifolia","Durham","North Carolina",-78.88317013,35.99159605,27703,"533 Eastway Ave","Old east durham",NA,15.24,"good",NA,"introduced",NA,"0 to 15.24 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2250278,NA,"03/30/2020","edit_date","Willow oak","Quercus phellos","Durham","North Carolina",-78.91243491,36.00325143,27701,"151-199 North Buchanan Boulevard","Downtown",NA,71.12,"good",NA,"naturally_occurring",NA,"60.96 to 76.2 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2846892,NA,"03/30/2020","edit_date","Chinese pistache","Pistacia chinensis","Durham","North Carolina",-78.89726669,35.99233165,27701,"400 E Main St","Downtown",NA,10.16,"good",NA,"introduced",NA,"0 to 15.24 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2840477,NA,"03/30/2020","edit_date","Chinese elm","Ulmus parvifolia","Durham","North Carolina",-78.88302952,35.9916296,27703,"612 Eastway Ave","Old east durham",NA,15.24,"good",NA,"introduced",NA,"0 to 15.24 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2252309,NA,"03/30/2020","edit_date","Willow oak","Quercus phellos","Durham","North Carolina",-78.9125764,36.00324817,27701,"151-199 North Buchanan Boulevard","Downtown",NA,104.14,"fair",NA,"naturally_occurring",NA,"more than 76.2 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2847637,NA,"03/30/2020","edit_date","Overcup oak","Quercus lyrata","Durham","North Carolina",-78.91243458,36.00315677,27701,"114 N Buchanan Blvd","Downtown",NA,27.94,"excellent",NA,"naturally_occurring",NA,"15.24 to 30.48 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2850520,NA,"03/30/2020","edit_date","Chinese elm","Ulmus parvifolia","Durham","North Carolina",-78.93479079,36.01558803,27705,"2908 Hillsborough Rd","Old west durham",NA,7.62,"good",NA,"introduced",NA,"0 to 15.24 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2846893,NA,"03/30/2020","edit_date","Chinese pistache","Pistacia chinensis","Durham","North Carolina",-78.89720768,35.99238699,27701,"400 E Main St","Downtown",NA,12.7,"good",NA,"introduced",NA,"0 to 15.24 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2847638,NA,"03/30/2020","edit_date","Common crapemyrtle","Lagerstroemia","Durham","North Carolina",-78.91243082,36.00310898,27701,"114 N Buchanan Blvd","Downtown",NA,53.34,"good",NA,"no_info",NA,"45.72 to 60.96 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2847639,NA,"03/30/2020","edit_date","Overcup oak","Quercus lyrata","Durham","North Carolina",-78.91243267,36.00306733,27701,"112 N Buchanan Blvd","Downtown",NA,17.78,"good",NA,"naturally_occurring",NA,"15.24 to 30.48 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2846894,NA,"03/30/2020","edit_date","Chinese pistache","Pistacia chinensis","Durham","North Carolina",-78.89714196,35.9924662,27701,"400 E Main St","Downtown",NA,10.16,"good",NA,"introduced",NA,"0 to 15.24 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2847640,NA,"03/30/2020","edit_date","Juniper","Juniperus","Durham","North Carolina",-78.91244531,36.0028302,27701,"110 N Buchanan Blvd","Downtown",NA,15.24,"good",NA,"no_info",NA,"0 to 15.24 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2840481,NA,"03/30/2020","edit_date","Chinese elm","Ulmus parvifolia","Durham","North Carolina",-78.88317776,35.99169839,27703,"535 Eastway Ave","Old east durham",NA,17.78,"good",NA,"introduced",NA,"15.24 to 30.48 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2934646,NA,"03/30/2020","edit_date","Willow oak","Quercus phellos","Durham","North Carolina",-78.93107215,35.96931696,27707,"2834 Stuart Dr",NA,NA,91.44,"good",NA,"naturally_occurring",NA,"more than 76.2 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2850523,NA,"03/30/2020","edit_date","Chinese elm","Ulmus parvifolia","Durham","North Carolina",-78.93477768,36.01562493,27705,"1000ÃƒÆ’Ã†â€™Ãƒâ€ Ã¢â‚¬â„¢ÃƒÆ’Ã¢â‚¬Å¡Ãƒâ€šÃ‚Â1094 Georgia Ave","Old west durham",NA,7.62,"good",NA,"introduced",NA,"0 to 15.24 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2846895,NA,"03/30/2020","edit_date","Chinese pistache","Pistacia chinensis","Durham","North Carolina",-78.89703602,35.99258881,27701,"400 E Main St","Downtown",NA,10.16,"good",NA,"introduced",NA,"0 to 15.24 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2847641,NA,"03/30/2020","edit_date","Juniper","Juniperus","Durham","North Carolina",-78.91244564,36.00279664,27701,"110 N Buchanan Blvd","Downtown",NA,15.24,"good",NA,"no_info",NA,"0 to 15.24 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2940525,"2019to2020","03/05/2020","edit_date","Black gum","Nyssa sylvatica","Durham","North Carolina",-78.87412995,35.98226796,27703,"2309 Ashe St","Old east durham",NA,2.54,"good",NA,"naturally_occurring",NA,"0 to 15.24 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2934647,NA,"03/30/2020","edit_date","Northern red oak","Quercus rubra","Durham","North Carolina",-78.93154371,35.96920647,27707,"2836 Stuart Dr",NA,NA,5.08,"good",NA,"naturally_occurring",NA,"0 to 15.24 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2836271,NA,"03/30/2020","edit_date","Persian ironwood","Parrotia persica","Durham","North Carolina",-78.91110069,36.00746419,27701,"610 Watts St","Walltown",NA,12.7,"good",NA,"introduced",NA,"0 to 15.24 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2847642,NA,"03/30/2020","edit_date","Juniper","Juniperus","Durham","North Carolina",-78.91246424,36.00266468,27701,"108 N Buchanan Blvd","Downtown",NA,7.62,"good",NA,"no_info",NA,"0 to 15.24 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2840484,NA,"03/30/2020","edit_date","Chinese elm","Ulmus parvifolia","Durham","North Carolina",-78.88317675,35.99179099,27703,"619 Eastway Ave","Old east durham",NA,17.78,"good",NA,"introduced",NA,"15.24 to 30.48 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2847643,NA,"03/30/2020","edit_date","Overcup oak","Quercus lyrata","Durham","North Carolina",-78.9124636,36.00260679,27701,"108 N Buchanan Blvd","Downtown",NA,30.48,"excellent",NA,"naturally_occurring",NA,"15.24 to 30.48 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2847644,NA,"03/30/2020","edit_date","Overcup oak","Quercus lyrata","Durham","North Carolina",-78.91247347,36.00251882,27701,"106 N Buchanan Blvd","Downtown",NA,27.94,"good",NA,"naturally_occurring",NA,"15.24 to 30.48 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2851899,NA,"03/30/2020","edit_date","Eastern red cedar","Juniperus virginiana","Durham","North Carolina",-78.87604875,36.0402426,27704,"629 Martin St","Weaver",NA,20.32,"good",NA,"naturally_occurring",NA,"15.24 to 30.48 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2942924,"2019to2020","03/05/2020","edit_date","Shantung maple","Acer truncatum","Durham","North Carolina",-78.89899336,36.00386685,27701,"316 W Geer St","Downtown",NA,5.08,"good",NA,"introduced",NA,"0 to 15.24 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2847646,NA,"03/30/2020","edit_date","Japanese zelkova","Zelkova serrata","Durham","North Carolina",-78.91249256,36.00223308,27701,"1121ÃƒÆ’Ã†â€™Ãƒâ€ Ã¢â‚¬â„¢ÃƒÆ’Ã¢â‚¬Å¡Ãƒâ€šÃ‚Â1201 W Main St","Downtown",NA,12.7,"good",NA,"introduced",NA,"0 to 15.24 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2847647,NA,"03/30/2020","edit_date","Japanese zelkova","Zelkova serrata","Durham","North Carolina",-78.91249157,36.00218249,27701,"106 N Buchanan Blvd","Downtown",NA,12.7,"good",NA,"introduced",NA,"0 to 15.24 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2840489,NA,"03/30/2020","edit_date","Chinese elm","Ulmus parvifolia","Durham","North Carolina",-78.88317281,35.99185854,27703,"619 Eastway Ave","Old east durham",NA,17.78,"good",NA,"introduced",NA,"15.24 to 30.48 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2911353,NA,"03/30/2020","edit_date","Sugar maple","Acer saccharum","Durham","North Carolina",-78.9142302,35.99225547,27701,"909 Arnette Ave",NA,NA,43.18,"fair",NA,"naturally_occurring",NA,"30.48 to 45.72 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2942925,"2019to2020","03/05/2020","edit_date","Shantung maple","Acer truncatum","Durham","North Carolina",-78.89895111,36.00386522,27701,"316 W Geer St","Downtown",NA,5.08,"good",NA,"introduced",NA,"0 to 15.24 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2911354,NA,"03/30/2020","edit_date","Sugar maple","Acer saccharum","Durham","North Carolina",-78.91423414,35.99218691,27701,"909 Arnette Ave",NA,NA,35.56,"fair",NA,"naturally_occurring",NA,"30.48 to 45.72 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2942912,"2019to2020","03/05/2020","edit_date","Willow oak","Quercus phellos","Durham","North Carolina",-78.8718085,35.98428101,27703,"2416 Hart St","Old east durham",NA,5.08,"good",NA,"naturally_occurring",NA,"0 to 15.24 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2847648,NA,"03/30/2020","edit_date","Eastern red cedar","Juniperus virginiana","Durham","North Carolina",-78.91257072,36.00228689,27701,"1121ÃƒÆ’Ã†â€™Ãƒâ€ Ã¢â‚¬â„¢ÃƒÆ’Ã¢â‚¬Å¡Ãƒâ€šÃ‚Â1201 W Main St","Downtown",NA,53.34,"good",NA,"naturally_occurring",NA,"45.72 to 60.96 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2942926,"2019to2020","03/05/2020","edit_date","Shantung maple","Acer truncatum","Durham","North Carolina",-78.89875934,36.00386739,27701,"901 North St","Downtown",NA,5.08,"good",NA,"introduced",NA,"0 to 15.24 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2840492,NA,"03/30/2020","edit_date","Chinese elm","Ulmus parvifolia","Durham","North Carolina",-78.88302818,35.99185963,27703,"616 Eastway Ave","Old east durham",NA,15.24,"good",NA,"introduced",NA,"0 to 15.24 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2846897,NA,"03/30/2020","edit_date","Common crapemyrtle","Lagerstroemia","Durham","North Carolina",-78.89583741,35.9906887,27701,"115ÃƒÆ’Ã†â€™Ãƒâ€ Ã¢â‚¬â„¢ÃƒÆ’Ã¢â‚¬Å¡Ãƒâ€šÃ‚Â199 S Elizabeth St","Downtown",NA,15.24,"good",NA,"no_info",NA,"0 to 15.24 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2847650,NA,"03/30/2020","edit_date","Holly","Ilex","Durham","North Carolina",-78.91264846,36.0023613,27701,"106 N Buchanan Blvd","Downtown",NA,53.34,"good",NA,"no_info",NA,"45.72 to 60.96 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2751029,"2017to2018","05/26/2020","edit_date","Swamp white oak","Quercus bicolor","Durham","North Carolina",-78.89886796,36.02179588,27704,"2389 Glendale Ave",NA,NA,1.27,"excellent",16.4042,"naturally_occurring","13.71 to 18.29 m","0 to 15.24 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2942927,"2019to2020","03/05/2020","edit_date","Shantung maple","Acer truncatum","Durham","North Carolina",-78.89880426,36.00386577,27701,"316 W Geer St","Downtown",NA,5.08,"good",NA,"introduced",NA,"0 to 15.24 cm","Durham",NA,NA,NA,NA,NA,NA,NA
2846898,NA,"03/30/2020","edit_date","Common crapemyrtle","Lagerstroemia","Durham","North Carolina",-78.89591988,35.99066467,27701,NA,"Downtown",NA,20.32,"excellent",NA,"no_info",NA,"15.24 to 30.48 cm","Durham",NA,NA,NA,NA,NA,NA,NA
